listing_id,price,make,segment,model_year,vehicle_age,mileage,transmission,fuel_type,engine_size,province,service_history,previous_owners,accident_history,warranty_months,seller_type,colour
SA00562,252500,Hyundai,Luxury,2019,7,70000,Automatic,Diesel,2.8,KwaZulu-Natal,Partial,2,No,0,Private,Red
SA00118,212500,Suzuki,Sedan,2023,3,6500,Automatic,Petrol,2,Western Cape,Full,3,No,37,Private,Grey
SA00663,38500,Nissan,Sedan,2011,15,127500,Manual,Petrol,1.7,Western Cape,Full,3,No,0,Private,Blue
SA01241,390500,Nissan,Bakkie,2024,2,58500,Manual,Diesel,2.8,Western Cape,Full,1,No,60,Private,Black
SA00982,44000,Toyota,Sedan,2009,17,80500,Manual,Petrol,1.6,Mpumalanga,Full,6,No,0,Dealership,Silver
SA00782,626000,Volkswagen,Luxury,2025,1,2500,Manual,Petrol,2.5,Northern Cape,Full,1,No,60,Dealership,Other
SA00809,274000,Audi,Luxury,2020,6,262000,Automatic,Petrol,2.6,Northern Cape,Full,2,No,8,Dealership,Silver
SA00967,299500,Toyota,SUV,2022,4,76000,Automatic,Diesel,1.9,Limpopo,Full,2,No,31,Dealership,Black
SA01395,225500,Volkswagen,Sedan,2022,4,7000,Automatic,Petrol,2.2,Western Cape,Partial,3,No,34,Dealership,White
SA00232,45000,Ford,Hatchback,2014,12,156500,Manual,Petrol,0.9,Mpumalanga,Full,3,No,0,Dealership,White
SA01068,208500,BMW,Luxury,2016,10,90500,Automatic,Petrol,2.5,Northern Cape,Full,2,No,0,Dealership,Red
SA00466,298500,Ford,Bakkie,2024,2,21500,Automatic,Diesel,2.7,Northern Cape,Partial,3,No,43,Dealership,Grey
SA01177,29500,Hyundai,Sedan,2011,15,350000,Manual,Petrol,1.7,Eastern Cape,Partial,4,Yes,0,Dealership,Blue
SA01510,82000,Volkswagen,Luxury,2013,13,153500,Automatic,Petrol,2.5,KwaZulu-Natal,Full,4,No,0,Private,Red
SA00985,228000,Kia,Sedan,2021,5,6500,Automatic,Petrol,1.7,Mpumalanga,Full,3,No,19,Private,White
SA01164,201000,Ford,Bakkie,2020,6,72500,Manual,Diesel,2.5,Gauteng,None,2,No,0,Private,Black
SA00035,201500,Hyundai,Bakkie,2022,4,80500,Automatic,Diesel,2.1,Eastern Cape,Full,2,No,26,Dealership,White
SA00767,22000,Isuzu,Hatchback,2006,20,350000,Manual,Petrol,1.4,Western Cape,Full,5,No,0,Dealership,White
SA00630,114000,Volkswagen,Sedan,2019,7,148000,Manual,Petrol,1.7,Gauteng,Full,3,No,0,Private,Black
SA01559,154500,Nissan,Luxury,2018,8,170000,Automatic,Petrol,2.8,Free State,Partial,2,No,0,Dealership,Silver
SA02223,59000,Isuzu,Luxury,2011,15,162000,Manual,Petrol,3,Gauteng,Partial,4,No,0,Private,Black
SA00522,111500,Renault,Sedan,2015,11,92500,Manual,Petrol,1.2,Gauteng,Full,3,No,0,Dealership,Blue
SA01913,119500,Ford,Luxury,2016,10,135500,Automatic,Diesel,2.8,Western Cape,None,4,No,0,Dealership,Grey
SA00536,91500,Volkswagen,Sedan,2018,8,231500,Manual,Petrol,1.7,Limpopo,Full,3,No,0,Private,Silver
SA00890,175000,Toyota,SUV,2018,8,138500,Manual,Diesel,2,KwaZulu-Natal,Full,3,No,0,Dealership,White
SA00247,485500,Mercedes-Benz,Luxury,2023,3,5500,Manual,Hybrid,2.3,Free State,Partial,2,No,19,Private,White
SA02293,126000,Toyota,SUV,2019,7,153500,Automatic,Petrol,2.1,Mpumalanga,None,2,No,0,Dealership,Grey
SA01788,134500,Renault,SUV,2016,10,53000,Automatic,Petrol,2.1,North West,Full,2,No,0,Private,Grey
SA01959,155000,Toyota,Sedan,2020,6,128500,Manual,Petrol,1.4,Gauteng,Partial,2,No,0,Private,Silver
SA01807,71000,Suzuki,Hatchback,2017,9,203000,Manual,Petrol,1.7,Western Cape,Partial,3,No,0,Private,Black
SA00280,193000,Suzuki,SUV,2019,7,40500,Automatic,Diesel,2.5,Eastern Cape,Partial,3,No,0,Dealership,Silver
SA01039,123000,BMW,Bakkie,2012,14,105000,Manual,Diesel,2.7,Western Cape,Full,4,No,0,Private,White
SA00817,122000,Suzuki,SUV,2018,8,171000,Automatic,Diesel,2.1,Western Cape,Full,2,No,0,Dealership,Grey
SA00857,301000,Nissan,SUV,2022,4,62500,Manual,Petrol,2.2,Gauteng,Partial,2,No,20,Private,White
SA00755,462000,Hyundai,Luxury,2024,2,36500,Automatic,Petrol,2.9,Western Cape,Full,1,No,39,Dealership,White
SA01075,86500,Volkswagen,Hatchback,2017,9,103000,Manual,Petrol,1,Gauteng,None,2,No,0,Dealership,Blue
SA00949,135500,Toyota,Hatchback,2022,4,67500,Manual,Petrol,1.7,Western Cape,Partial,2,No,37,Private,Silver
SA00569,154000,Volkswagen,Bakkie,2017,9,158500,Automatic,Diesel,2.7,KwaZulu-Natal,None,3,No,0,Private,Blue
SA02192,59500,Toyota,Hatchback,2014,12,171000,Automatic,Petrol,1.3,Limpopo,Partial,4,No,0,Private,White
SA01582,78500,Toyota,Sedan,2011,15,22000,Manual,Petrol,1.7,Gauteng,Partial,4,No,0,Dealership,Black
SA01326,112500,Toyota,SUV,2016,10,166500,Manual,Petrol,2.3,Limpopo,Full,4,Yes,0,Dealership,Grey
SA00775,46500,BMW,Hatchback,2012,14,350000,Manual,Petrol,1.6,Gauteng,Partial,5,No,0,Dealership,White
SA01711,162000,Toyota,Bakkie,2016,10,212000,Automatic,Diesel,2.5,Western Cape,Partial,2,No,0,Dealership,White
SA00157,130000,BMW,Sedan,2014,12,39500,Manual,Petrol,1.6,Gauteng,Full,3,No,0,Private,Silver
SA02358,52000,Mercedes-Benz,Luxury,2008,18,162000,Automatic,Petrol,2.5,Western Cape,None,4,No,0,Dealership,White
SA01025,97000,Renault,Sedan,2017,9,170000,Manual,Diesel,1.7,KwaZulu-Natal,Full,2,No,0,Dealership,Black
SA00638,233500,Mercedes-Benz,Luxury,2015,11,189500,Automatic,Petrol,3,KwaZulu-Natal,Full,4,No,0,Dealership,Silver
SA01414,202500,Renault,Bakkie,2019,7,210500,Automatic,Hybrid,2.4,Western Cape,Full,2,No,0,Dealership,White
SA01655,139500,Kia,SUV,2020,6,142500,Manual,Diesel,1.5,Gauteng,Partial,2,No,0,Private,White
SA00961,80000,Mercedes-Benz,Luxury,2010,16,334000,Automatic,Petrol,2.8,Western Cape,Full,3,No,0,Dealership,Grey
SA01077,126000,Renault,Sedan,2017,9,79500,Automatic,Diesel,1.9,Gauteng,Partial,2,No,0,Dealership,Silver
SA01733,107500,Isuzu,Sedan,2013,13,110500,Automatic,Petrol,2.3,Gauteng,Full,3,No,0,Dealership,White
SA01836,91000,Ford,SUV,2016,10,155000,Automatic,Petrol,2,Limpopo,None,3,No,0,Private,Silver
SA01115,230500,Kia,Sedan,2023,3,2500,Manual,Petrol,1.5,Eastern Cape,Partial,3,No,43,Private,Red
SA01537,148000,Volkswagen,SUV,2016,10,53000,Automatic,Petrol,2.3,Free State,Full,3,No,0,Private,White
SA00835,376500,Volkswagen,SUV,2023,3,2500,Automatic,Petrol,2.3,Northern Cape,Full,1,No,39,Private,Blue
SA01561,50000,Ford,Sedan,2013,13,115500,Manual,Petrol,1.7,Free State,Partial,3,No,0,Dealership,Silver
SA01948,103000,Nissan,Hatchback,2019,7,135000,Manual,Petrol,1.7,Western Cape,Full,3,No,0,Dealership,Grey
SA01089,133000,Audi,Luxury,2017,9,161000,Automatic,Diesel,2.5,North West,Full,4,No,0,Dealership,White
SA00668,171500,Suzuki,Sedan,2020,6,63500,Automatic,Petrol,1.9,Western Cape,Full,2,No,8,Dealership,Grey
SA00373,66500,Volkswagen,SUV,2009,17,157000,Manual,Diesel,2.1,Western Cape,Partial,5,No,0,Private,White
SA00969,31500,Volkswagen,SUV,2009,17,350000,Automatic,Petrol,2.2,Eastern Cape,Full,4,Yes,0,Dealership,Black
SA00544,24000,Nissan,Sedan,2007,19,130000,Automatic,Petrol,1.5,Gauteng,Full,4,Yes,0,Dealership,Silver
SA00884,84000,Ford,Hatchback,2016,10,119500,Manual,Petrol,1,Gauteng,Partial,3,No,0,Dealership,Black
SA01104,147500,Ford,Hatchback,2022,4,75500,Automatic,Petrol,1.9,Mpumalanga,Full,3,No,29,Private,Black
SA00553,211500,Volkswagen,Hatchback,2023,3,33500,Automatic,Petrol,1.2,KwaZulu-Natal,Partial,2,No,41,Private,White
SA01931,135500,Volkswagen,SUV,2018,8,201500,Manual,Petrol,2.5,Gauteng,Full,3,No,0,Dealership,Silver
SA02153,192000,Nissan,Sedan,2024,2,44000,Manual,Petrol,1.4,Eastern Cape,Full,1,No,26,Private,Silver
SA01584,262000,Nissan,Sedan,2024,2,38000,Manual,Diesel,1.9,Gauteng,Full,1,No,43,Dealership,Grey
SA00199,118500,Kia,SUV,2013,13,2500,Manual,Petrol,2.3,Gauteng,Full,3,No,0,Private,Black
SA02283,69000,Toyota,Sedan,2016,10,300000,Manual,Diesel,1.9,Northern Cape,Partial,2,No,0,Private,Black
SA01195,141500,Mercedes-Benz,Luxury,2012,14,264000,Automatic,Petrol,2.7,Mpumalanga,Full,3,No,0,Dealership,Silver
SA01682,45500,Kia,SUV,2008,18,128000,Automatic,Petrol,2.4,Gauteng,Full,4,Yes,0,Private,White
SA02189,182000,Kia,Luxury,2018,8,112500,Automatic,Petrol,2,KwaZulu-Natal,Full,3,No,0,Private,White
SA02079,156000,Hyundai,Sedan,2021,5,53500,Automatic,Petrol,1.7,Northern Cape,Full,2,No,3,Dealership,Grey
SA00682,251000,Toyota,Bakkie,2022,4,69000,Manual,Petrol,2.2,Eastern Cape,Full,3,No,31,Private,Black
SA01483,237500,Hyundai,SUV,2022,4,47000,Automatic,Diesel,2.3,Eastern Cape,Partial,2,No,11,Dealership,Blue
SA02155,68000,Ford,Bakkie,2010,16,350000,Manual,Diesel,3,Gauteng,Partial,4,No,0,Private,Blue
SA02033,216500,Toyota,Bakkie,2020,6,84500,Automatic,Diesel,2.6,KwaZulu-Natal,Full,3,No,0,Dealership,Other
SA00923,96500,Toyota,SUV,2014,12,185000,Automatic,Diesel,2.1,Gauteng,Full,4,No,0,Dealership,Grey
SA00867,45500,Renault,SUV,2009,17,232000,Manual,Petrol,2.2,Gauteng,Full,6,No,0,Dealership,Grey
SA00565,85500,Renault,Sedan,2017,9,130000,Manual,Petrol,1.9,Gauteng,Full,2,No,0,Dealership,Grey
SA01803,22000,Nissan,Hatchback,2007,19,350000,Manual,Diesel,1.8,Free State,Full,5,No,0,Dealership,Silver
SA01672,56000,Hyundai,SUV,2011,15,350000,Automatic,Diesel,2.2,Eastern Cape,Full,4,No,0,Dealership,Black
SA00383,180000,Hyundai,SUV,2019,7,65000,Automatic,Diesel,2,Gauteng,Partial,4,No,0,Dealership,Silver
SA01183,107500,Renault,Hatchback,2021,5,158000,Manual,Diesel,1.4,KwaZulu-Natal,Full,2,No,0,Dealership,Silver
SA01577,142000,Volkswagen,Hatchback,2022,4,8500,Automatic,Petrol,1.2,Northern Cape,None,1,No,33,Dealership,Other
SA00771,104500,Nissan,Luxury,2014,12,225000,Automatic,Petrol,2.9,Free State,Partial,3,No,0,Dealership,White
SA00829,72000,Volkswagen,Bakkie,2012,14,257000,Automatic,Diesel,2,Eastern Cape,Full,4,No,0,Private,Black
SA00186,165000,Ford,Hatchback,2024,2,29000,Manual,Petrol,1.5,KwaZulu-Natal,Full,1,No,60,Private,White
SA01301,71000,Renault,Hatchback,2020,6,120500,Manual,Petrol,1.3,Western Cape,Full,2,No,0,Private,Blue
SA00302,204500,Mercedes-Benz,Hatchback,2024,2,16000,Automatic,Petrol,1.2,Gauteng,None,3,No,39,Private,White
SA00049,46500,Volkswagen,Hatchback,2014,12,170500,Manual,Petrol,1.3,Gauteng,Full,5,No,0,Private,Silver
SA01940,104500,BMW,Luxury,2010,16,157000,Manual,Petrol,2.7,Mpumalanga,Partial,3,Yes,0,Dealership,White
SA00084,342000,Nissan,Luxury,2023,3,48000,Automatic,Petrol,2.9,Gauteng,None,2,No,40,Private,White
SA00116,183500,Volkswagen,Sedan,2022,4,102500,Manual,Diesel,1.4,Western Cape,Full,3,No,20,Dealership,White
SA01904,137000,Renault,Sedan,2022,4,73000,Manual,Petrol,1.5,Gauteng,Full,1,Yes,15,Private,White
SA00987,279000,Toyota,Luxury,2023,3,64000,Automatic,Petrol,2.6,Eastern Cape,Partial,2,No,28,Dealership,Grey
SA01823,155000,Volkswagen,SUV,2017,9,108500,Automatic,Petrol,2.4,KwaZulu-Natal,None,3,No,0,Dealership,Other
SA02128,66000,Kia,Luxury,2011,15,2500,Automatic,Petrol,2.7,KwaZulu-Natal,None,3,No,0,Dealership,White
SA00926,86500,Nissan,Bakkie,2012,14,185000,Manual,Petrol,3.3,Eastern Cape,Full,3,Yes,0,Dealership,Silver
SA00696,98000,Volkswagen,Hatchback,2016,10,45500,Manual,Petrol,1.3,Gauteng,Full,2,No,0,Private,Red
SA02263,68500,Volkswagen,Hatchback,2017,9,282500,Automatic,Petrol,1.7,KwaZulu-Natal,Full,3,No,0,Dealership,Blue
SA02159,61000,Volkswagen,Hatchback,2017,9,155000,Automatic,Petrol,1,Gauteng,Full,3,No,0,Dealership,Silver
SA01087,119500,Ford,SUV,2017,9,111000,Automatic,Petrol,1.8,Western Cape,Full,2,No,0,Dealership,Black
SA02009,170500,Suzuki,SUV,2018,8,58500,Automatic,Diesel,2.1,Gauteng,Full,2,No,0,Dealership,Silver
SA02154,126500,Nissan,Bakkie,2016,10,260500,Automatic,Petrol,2.4,Gauteng,Partial,3,No,0,Private,Other
SA01683,93000,Volkswagen,Hatchback,2020,6,106000,Manual,Petrol,1.8,Gauteng,Full,3,No,0,Private,Black
SA01098,275500,Isuzu,Bakkie,2023,3,83000,Manual,Petrol,2.3,KwaZulu-Natal,Full,1,No,47,Private,Black
SA00879,86500,Kia,SUV,2013,13,176000,Automatic,Petrol,2.3,Mpumalanga,Full,4,No,0,Dealership,Black
SA02143,35000,Toyota,Hatchback,2014,12,221000,Automatic,Petrol,1,North West,None,4,No,0,Dealership,Silver
SA02335,376500,BMW,Bakkie,2020,6,76500,Manual,Diesel,2.4,Mpumalanga,Partial,2,No,0,Dealership,Silver
SA01411,109000,Volkswagen,Sedan,2016,10,160000,Manual,Petrol,1.9,KwaZulu-Natal,Full,3,No,0,Dealership,Silver
SA00276,130000,Hyundai,Hatchback,2022,4,41500,Manual,Petrol,1.2,Limpopo,Full,2,No,26,Private,White
SA01877,268000,Suzuki,Bakkie,2020,6,45000,Manual,Hybrid,2.8,Western Cape,Partial,2,No,9,Private,White
SA01648,145000,Volkswagen,Hatchback,2022,4,81000,Manual,Petrol,1.4,Gauteng,Full,2,No,15,Private,Grey
SA00377,116000,Toyota,Hatchback,2021,5,57000,Automatic,Petrol,1,North West,Full,2,No,0,Dealership,White
SA00028,191500,Ford,Sedan,2022,4,84500,Manual,Diesel,2.1,North West,Partial,2,No,23,Dealership,White
SA00587,104500,Kia,Hatchback,2020,6,134500,Automatic,Petrol,1.5,Gauteng,Full,3,No,0,Dealership,Red
SA00506,297000,Isuzu,SUV,2022,4,2500,Automatic,Diesel,2.6,Gauteng,Partial,2,No,28,Dealership,White
SA01552,100000,Kia,Hatchback,2020,6,49000,Automatic,Petrol,1,Western Cape,Full,3,No,16,Private,Silver
SA02356,52500,Toyota,Luxury,2010,16,311000,Automatic,Diesel,3,Gauteng,Full,3,No,0,Private,Black
SA00819,102000,Kia,Sedan,2018,8,117500,Automatic,Petrol,1.7,Western Cape,Partial,3,No,0,Dealership,Silver
SA02252,99000,Nissan,Hatchback,2014,12,70000,Manual,Petrol,1.9,KwaZulu-Natal,Full,3,No,0,Dealership,Silver
SA01073,336000,Nissan,SUV,2023,3,3000,Automatic,Diesel,2.4,Northern Cape,Partial,2,No,33,Dealership,Grey
SA00070,202000,Volkswagen,Luxury,2019,7,194500,Automatic,Petrol,2.5,Gauteng,Full,4,No,0,Dealership,Blue
SA01625,305000,Toyota,Bakkie,2023,3,71500,Manual,Diesel,2.5,Western Cape,Full,2,No,24,Private,White
SA00307,153500,BMW,Hatchback,2019,7,85000,Manual,Diesel,1.1,Free State,Full,2,No,0,Dealership,White
SA00626,28500,Suzuki,SUV,2007,19,154500,Automatic,Diesel,2.1,Gauteng,Partial,5,No,0,Dealership,Other
SA01008,75000,Nissan,Hatchback,2018,8,84500,Manual,Petrol,1.5,Free State,Partial,4,No,0,Private,White
SA00336,58000,Renault,Hatchback,2014,12,136500,Automatic,Petrol,1.1,Gauteng,Partial,4,No,0,Dealership,Silver
SA01422,70000,Toyota,Sedan,2015,11,18000,Manual,Petrol,1.5,Gauteng,None,4,No,0,Dealership,White
SA00691,248500,Toyota,Sedan,2025,1,30500,Manual,Petrol,1.9,Eastern Cape,Full,1,No,60,Private,Black
SA01597,51500,Isuzu,Hatchback,2016,10,214500,Manual,Petrol,1,Free State,Partial,3,No,0,Dealership,White
SA02023,65000,Volkswagen,Hatchback,2017,9,92000,Manual,Petrol,1.4,KwaZulu-Natal,Full,3,No,0,Dealership,Black
SA01117,60000,Toyota,SUV,2009,17,90000,Automatic,Petrol,2.2,Gauteng,Full,4,No,0,Dealership,Silver
SA01675,220000,Ford,Bakkie,2021,5,92000,Manual,Diesel,2.8,North West,Full,3,No,7,Private,White
SA02194,320000,Toyota,Bakkie,2023,3,121500,Automatic,Diesel,2.6,Northern Cape,Full,1,No,44,Dealership,Grey
SA00351,626000,Audi,Luxury,2023,3,98500,Automatic,Diesel,2.9,Western Cape,Full,2,No,33,Private,Red
SA02012,181000,Ford,Sedan,2022,4,93000,Automatic,Petrol,1.7,KwaZulu-Natal,Partial,2,No,30,Private,Grey
SA00549,26000,Mercedes-Benz,Luxury,2006,20,330000,Automatic,Petrol,2.9,Gauteng,Partial,6,No,0,Dealership,White
SA00803,176000,Mercedes-Benz,SUV,2015,11,130500,Automatic,Diesel,2.1,Eastern Cape,Partial,3,No,0,Dealership,Black
SA00935,355500,BMW,Luxury,2023,3,50500,Automatic,Diesel,2.8,Western Cape,Full,1,Yes,39,Dealership,Silver
SA01796,119000,Volkswagen,Hatchback,2020,6,94000,Manual,Petrol,1.3,KwaZulu-Natal,Full,3,No,5,Dealership,Silver
SA01517,89000,Hyundai,Hatchback,2018,8,198500,Manual,Petrol,1.4,Gauteng,Full,4,No,0,Dealership,Silver
SA01610,402500,Hyundai,Bakkie,2024,2,15000,Manual,Petrol,2.3,Free State,Full,3,No,49,Dealership,White
SA01653,116500,Mercedes-Benz,Sedan,2015,11,79000,Manual,Petrol,1.8,Gauteng,Full,4,No,0,Dealership,Silver
SA00552,118500,Ford,Hatchback,2018,8,106000,Automatic,Diesel,1,Eastern Cape,Partial,2,No,0,Dealership,Grey
SA01826,264000,Nissan,Bakkie,2022,4,35500,Manual,Diesel,2.3,Gauteng,Full,2,No,17,Dealership,White
SA01113,474500,Mercedes-Benz,Luxury,2024,2,2500,Manual,Petrol,2.4,Gauteng,Partial,1,No,46,Private,Silver
SA02056,473500,BMW,Luxury,2021,5,53000,Automatic,Petrol,3.1,Gauteng,Partial,2,No,9,Dealership,Silver
SA01593,39000,Renault,Hatchback,2012,14,139000,Manual,Petrol,1.1,Western Cape,Partial,3,No,0,Private,Black
SA01828,88000,Suzuki,Hatchback,2015,11,74500,Automatic,Diesel,1.6,Western Cape,Full,3,No,0,Dealership,White
SA00152,280000,Toyota,Luxury,2015,11,64000,Automatic,Petrol,2.4,Western Cape,Full,3,No,0,Dealership,Grey
SA00909,43500,Hyundai,SUV,2008,18,197500,Automatic,Petrol,2,Gauteng,Partial,6,No,0,Dealership,Grey
SA01207,148500,Ford,SUV,2017,9,40000,Automatic,Petrol,2.6,Gauteng,Partial,5,No,0,Dealership,Black
SA01805,50000,Suzuki,Sedan,2012,14,127500,Manual,Petrol,1.2,Gauteng,Full,4,No,0,Private,Other
SA01641,48500,Volkswagen,Sedan,2011,15,210500,Manual,Diesel,2.1,Free State,Partial,4,No,0,Dealership,Black
SA01515,106500,Mercedes-Benz,Luxury,2010,16,259500,Automatic,Petrol,2.7,Western Cape,Full,4,No,0,Private,Red
SA00568,108500,Toyota,Hatchback,2018,8,92000,Automatic,Petrol,1.3,Gauteng,Partial,3,No,0,Dealership,Blue
SA00825,278500,Mercedes-Benz,Bakkie,2018,8,218500,Automatic,Diesel,3.3,Gauteng,Full,2,No,0,Dealership,White
SA01094,193500,Nissan,SUV,2019,7,46000,Automatic,Petrol,2.2,Free State,Partial,2,No,0,Dealership,Silver
SA01740,178000,Hyundai,Hatchback,2023,3,43000,Manual,Petrol,1.6,Eastern Cape,Full,1,No,45,Dealership,White
SA00104,286500,Nissan,Luxury,2020,6,80000,Automatic,Petrol,2.7,Gauteng,Full,4,No,0,Dealership,Black
SA01109,254000,Volkswagen,Luxury,2020,6,148500,Automatic,Petrol,2.9,Western Cape,Full,3,No,1,Dealership,Silver
SA00332,98000,Toyota,SUV,2013,13,153000,Automatic,Petrol,2.1,Western Cape,Partial,3,No,0,Dealership,Silver
SA01514,63000,Ford,Sedan,2012,14,185500,Automatic,Petrol,1.6,North West,Full,3,No,0,Private,White
SA00887,331500,Toyota,SUV,2022,4,47000,Automatic,Diesel,2.4,Gauteng,Partial,3,No,38,Dealership,Black
SA01742,285000,Renault,Bakkie,2022,4,89500,Automatic,Petrol,3,Western Cape,Full,3,No,26,Dealership,Blue
SA02419,34500,Ford,SUV,2008,18,307500,Manual,Diesel,2.7,KwaZulu-Natal,Full,5,No,0,Dealership,Red
SA00591,125500,Nissan,Hatchback,2022,4,110000,Automatic,Petrol,1.4,Gauteng,Partial,2,No,18,Private,Silver
SA02324,58000,Kia,Sedan,2016,10,350000,Manual,Petrol,1.9,North West,Partial,3,No,0,Private,White
SA01757,260000,Audi,Luxury,2018,8,142000,Automatic,Petrol,2.6,KwaZulu-Natal,Full,3,No,0,Private,Grey
SA01353,93500,Kia,Sedan,2017,9,168500,Manual,Diesel,1.4,Gauteng,Full,3,No,0,Private,Silver
SA01214,164500,Volkswagen,SUV,2019,7,17000,Automatic,Petrol,2.4,Gauteng,Partial,3,No,0,Dealership,Grey
SA01013,226500,Ford,Luxury,2020,6,52000,Automatic,Petrol,2.9,Western Cape,Full,2,No,12,Private,Grey
SA02409,166000,Kia,Bakkie,2018,8,180000,Manual,Diesel,2.5,Western Cape,Full,2,No,0,Private,White
SA00496,29000,Nissan,Hatchback,2009,17,350000,Manual,Petrol,1.5,Western Cape,Full,4,No,0,Dealership,Grey
SA02317,50500,Hyundai,Sedan,2015,11,263500,Automatic,Petrol,1.6,Western Cape,Partial,3,No,0,Dealership,Black
SA01322,213500,Toyota,Bakkie,2021,5,97000,Manual,Diesel,2.6,Western Cape,None,3,Yes,10,Dealership,Red
SA01377,98500,Volkswagen,Luxury,2013,13,51500,Automatic,Diesel,2.6,Gauteng,Full,4,No,0,Private,Grey
SA02148,26500,Ford,Hatchback,2009,17,350000,Manual,Petrol,1.4,Gauteng,Partial,5,No,0,Dealership,Silver
SA02344,138000,Hyundai,Bakkie,2020,6,131000,Manual,Diesel,2.3,Northern Cape,Partial,4,No,0,Dealership,White
SA01360,67000,Renault,SUV,2015,11,294000,Automatic,Diesel,2.1,North West,Partial,3,No,0,Private,White
SA02068,83500,Kia,Bakkie,2014,12,267500,Automatic,Diesel,2.4,Western Cape,None,4,No,0,Dealership,White
SA01800,50000,Suzuki,Sedan,2010,16,80000,Manual,Diesel,1.7,Western Cape,Partial,5,No,0,Dealership,Red
SA02150,60000,Nissan,SUV,2009,17,252500,Automatic,Petrol,2.1,Gauteng,Full,5,No,0,Private,Other
SA01125,307000,Ford,SUV,2024,2,17500,Manual,Petrol,2,Western Cape,Partial,1,No,60,Dealership,Grey
SA02191,119000,Toyota,Sedan,2017,9,110500,Automatic,Petrol,2,Gauteng,Full,4,No,0,Dealership,Grey
SA02090,274500,BMW,Luxury,2018,8,137500,Automatic,Petrol,2.8,North West,Partial,2,No,0,Private,Red
SA01732,187000,Renault,SUV,2020,6,124000,Manual,Petrol,2.5,Western Cape,Full,2,No,12,Private,Blue
SA00327,164500,Toyota,Sedan,2019,7,103500,Automatic,Petrol,1.4,Western Cape,Full,2,No,0,Private,White
SA00821,111000,Toyota,Bakkie,2015,11,350000,Manual,Diesel,2.6,Gauteng,Full,3,No,0,Dealership,White
SA00105,233500,Kia,SUV,2022,4,103000,Manual,Diesel,2.6,Eastern Cape,Partial,2,No,19,Dealership,White
SA01691,212500,BMW,Luxury,2017,9,195500,Automatic,Diesel,2.4,Gauteng,Full,2,No,0,Private,Grey
SA00401,181000,Nissan,SUV,2020,6,161500,Automatic,Diesel,1.9,Western Cape,Full,2,No,0,Private,Silver
SA01309,285000,Isuzu,SUV,2022,4,65000,Automatic,Petrol,2.1,North West,Partial,2,No,20,Private,White
SA02077,163000,Suzuki,SUV,2019,7,95500,Automatic,Diesel,2.2,North West,Full,2,Yes,0,Dealership,Other
SA00898,328500,Ford,Luxury,2024,2,26000,Manual,Diesel,2.6,Western Cape,Partial,2,No,56,Private,White
SA00308,58000,Volkswagen,Sedan,2013,13,280500,Automatic,Petrol,2.1,Gauteng,Full,5,No,0,Dealership,Grey
SA00213,57000,Volkswagen,Sedan,2013,13,350000,Manual,Diesel,1.6,Gauteng,Partial,3,No,0,Dealership,Grey
SA00761,149000,Mercedes-Benz,SUV,2016,10,230500,Automatic,Diesel,2.5,Gauteng,Partial,2,No,0,Dealership,Red
SA02329,62000,Volkswagen,Hatchback,2016,10,86500,Manual,Petrol,1.3,Eastern Cape,Partial,2,No,0,Dealership,Silver
SA01842,346000,Mercedes-Benz,Luxury,2019,7,112000,Automatic,Petrol,2.6,Gauteng,Partial,2,No,3,Dealership,Grey
SA00608,636000,Audi,Luxury,2023,3,44500,Manual,Diesel,1.9,North West,Partial,1,No,42,Dealership,Black
SA01585,229500,Volkswagen,Sedan,2021,5,33000,Manual,Petrol,2.1,KwaZulu-Natal,Full,2,No,3,Dealership,White
SA01197,272500,Hyundai,SUV,2023,3,62000,Manual,Diesel,2.3,Gauteng,Partial,1,No,36,Dealership,White
SA02208,94000,Kia,Sedan,2016,10,110500,Manual,Petrol,2.1,Limpopo,Full,4,No,0,Dealership,Red
SA00365,89000,Hyundai,Luxury,2017,9,219500,Automatic,Petrol,2.5,Limpopo,None,4,No,0,Dealership,Silver
SA00109,208500,Toyota,Luxury,2018,8,2500,Automatic,Petrol,2.7,Mpumalanga,None,2,No,0,Dealership,White
SA00081,77500,Audi,Luxury,2008,18,228500,Automatic,Petrol,2.8,KwaZulu-Natal,Full,4,No,0,Private,White
SA02231,91500,Hyundai,Hatchback,2017,9,138500,Automatic,Petrol,1.6,KwaZulu-Natal,Full,2,No,0,Dealership,Black
SA02309,147000,Mercedes-Benz,Luxury,2014,12,350000,Automatic,Diesel,2.7,Eastern Cape,None,3,No,0,Dealership,White
SA01532,266000,Audi,Luxury,2020,6,74000,Automatic,Petrol,3.4,KwaZulu-Natal,None,2,No,3,Dealership,Red
SA01024,190500,Hyundai,Bakkie,2020,6,66500,Manual,Diesel,2.4,Gauteng,None,3,No,0,Private,Black
SA01421,63000,Toyota,Hatchback,2016,10,350000,Manual,Petrol,1.6,Gauteng,Full,3,Yes,0,Dealership,Grey
SA01220,190500,Kia,Sedan,2021,5,90500,Manual,Diesel,1.6,KwaZulu-Natal,Full,2,No,18,Dealership,White
SA00561,130500,Audi,Luxury,2013,13,157000,Automatic,Petrol,2.7,Western Cape,Full,3,No,0,Private,Blue
